,matchdate,teamId,playerId,firstName,lastName,position,fullPosition
384,2015-11-28,6,4224,James,McArthur,M,Centre Central Midfielder
385,2015-11-28,23,10480,Daryl,Janmaat,D,Right Full Back
386,2015-11-28,23,7114,Georginio,Wijnaldum,M,Centre Attacking Midfielder
387,2015-11-28,23,10487,Ayoze,Pérez,F,Centre/Right Second Striker
388,2015-11-28,23,4549,Moussa,Sissoko,M,Left/Centre/Right Attacking Midfielder
389,2015-11-28,23,4550,Vurnon,Anita,M,Left/Centre/Right Defensive Midfielder
390,2015-11-28,23,2214,Robert,Elliot,G,Goalkeeper
391,2015-11-28,23,3713,Jack,Colback,M,Left/Centre Central Midfielder
392,2015-11-28,23,4346,Papiss Demba,Cissé,F,Centre Striker
393,2015-11-28,23,5850,Chancel,Mbemba,D,Centre/Right Central Defender
394,2015-11-28,23,4340,Paul,Dummett,D,Left Full Back
395,2015-11-28,23,3680,Fabricio,Coloccini,D,Centre Central Defender
396,2015-11-28,11,4288,Kevin,De Bruyne,M,Left/Centre/Right Attacking Midfielder
397,2015-11-28,11,3311,Bacary,Sagna,D,Right Full Back
398,2015-11-28,11,4802,Martín,Demichelis,D,Centre Central Defender
399,2015-11-28,11,10466,Willy,Caballero,G,Goalkeeper
400,2015-11-28,11,3799,Fabian,Delph,M,Left/Centre Central Midfielder
401,2015-11-28,11,4148,Yaya,Touré,M,Centre Central Midfielder
402,2015-11-28,11,4141,Aleksandar,Kolarov,D,Left Full Back
403,2015-11-28,11,4804,Fernando,Luiz Rosa,M,Centre Defensive Midfielder
404,2015-11-28,11,4328,Sergio,Agüero,F,Centre Striker
405,2015-11-28,11,6058,Nicolás,Otamendi,D,Centre Central Defender
406,2015-11-28,11,4316,Raheem,Sterling,F,Left/Centre/Right Second Striker
407,2015-11-28,20,2423,Steven,Davis,M,Centre/Right Central Midfielder
408,2015-11-28,20,4606,José Miguel,da Rocha Fonte,D,Centre Central Defender
409,2015-11-28,20,5140,Virgil,van Dijk,D,Centre Central Defender
410,2015-11-28,20,6519,Sadio,Mané,M,Left Winger
411,2015-11-28,20,2886,Ryan,Bertrand,D,Left Full Back
412,2015-11-28,20,3206,Shane,Long,F,Centre Striker
413,2015-11-28,20,4816,Victor,Wanyama,M,Centre Defensive Midfielder
414,2015-11-28,20,4617,James,Ward-Prowse,M,Centre Central Midfielder
415,2015-11-28,20,4605,Maya,Yoshida,D,Centre Central Defender
416,2015-11-28,20,4286,Oriol,Romeu,M,Centre Defensive Midfielder
417,2015-11-28,20,4779,Maarten,Stekelenburg,G,Goalkeeper
418,2015-11-28,29,10522,DeAndre,Yedlin,D,Right Full Back
419,2015-11-28,29,1717,John,O'Shea,D,Left/Centre/Right Central Defender
420,2015-11-28,29,4319,Costel,Pantilimon,G,Goalkeeper
421,2015-11-28,29,4313,Sebastián,Coates,D,Centre Central Defender
422,2015-11-28,29,3362,Patrick,van Aanholt,D,Left Full Back
423,2015-11-28,29,7198,Yann,M'Vila,M,Centre Central Midfielder
424,2015-11-28,29,2613,Sebastian,Larsson,M,Centre/Right Central Midfielder
425,2015-11-28,29,2949,Lee,Cattermole,M,Centre Defensive Midfielder
426,2015-11-28,29,3850,Steven,Fletcher,F,Centre Striker
427,2015-11-28,29,3508,Younes,Kaboul,D,Centre Central Defender
428,2015-11-28,29,1526,Jermain,Defoe,F,Centre Striker
429,2015-11-28,42,3158,Ryan,Shawcross,D,Centre Central Defender
430,2015-11-28,42,4823,Marko,Arnautovic,F,Left/Right Second Striker
431,2015-11-28,42,4989,Philipp,Wollscheid,D,Centre Central Defender
432,2015-11-28,42,5267,Xherdan,Shaqiri,M,Centre/Right Attacking Midfielder
433,2015-11-28,42,4634,Jack,Butland,G,Goalkeeper
434,2015-11-28,42,2299,Glenn,Whelan,M,Centre Central Midfielder
435,2015-11-28,42,4821,Erik,Pieters,D,Left Full Back
436,2015-11-28,42,2047,Jonathan,Walters,F,Left/Centre/Right Second Striker
437,2015-11-28,42,2148,Glen,Johnson,D,Left/Right Full Back
438,2015-11-28,42,4898,Bojan,Krkic Perez,F,Left/Centre/Right Striker
439,2015-11-28,42,4081,Charlie,Adam,M,Left/Centre Central Midfielder
440,2015-11-28,26,3564,Marc,Albrighton,M,Left/Right Winger
441,2015-11-28,26,8979,Jamie,Vardy,F,Centre Striker
442,2015-11-28,26,5371,Christian,Fuchs,D,Left Full Back
443,2015-11-28,26,13492,N'Golo,Kanté,M,Centre Central Midfielder
444,2015-11-28,26,2508,Kasper,Schmeichel,G,Goalkeeper
445,2015-11-28,26,8966,Wes,Morgan,D,Centre Central Defender
446,2015-11-28,26,8983,Riyad,Mahrez,M,Left/Right Winger
447,2015-11-28,26,13494,Shinji,Okazaki,F,Centre Striker
448,2015-11-28,26,2053,Robert,Huth,D,Centre Central Defender
449,2015-11-28,26,3157,Danny,Simpson,D,Right Full Back
450,2015-11-28,26,3670,Danny,Drinkwater,M,Centre Central Midfielder
451,2015-11-28,12,4330,David,de Gea,G,Goalkeeper
452,2015-11-28,12,1634,Michael,Carrick,M,Centre Central Midfielder
453,2015-11-28,12,11272,Anthony,Martial,F,Left/Centre Second Striker
454,2015-11-28,12,3062,Ashley,Young,D,Left/Right Wing Back
455,2015-11-28,12,10473,Patrick,McNair,D,Centre Central Defender
456,2015-11-28,12,4287,Juan,Mata,M,Left/Centre/Right Attacking Midfielder
457,2015-11-28,12,5271,Bastian,Schweinsteiger,M,Centre Central Midfielder
458,2015-11-28,12,2064,Wayne,Rooney,F,Centre Second Striker
459,2015-11-28,12,4888,Daley,Blind,D,Left/Centre Central Defender
460,2015-11-28,12,3613,Chris,Smalling,D,Centre Central Defender
461,2015-11-28,12,12854,Matteo,Darmian,D,Left/Right Full Back
462,2015-11-23,6,3807,Scott,Dann,D,Centre Central Defender
463,2015-11-23,6,4084,Jason David Ian,Puncheon,M,Left/Centre/Right Attacking Midfielder
464,2015-11-23,6,4341,Yohan,Cabaye,M,Centre Central Midfielder
465,2015-11-23,6,4763,Yannick,Bolasie,M,Left/Right Winger
466,2015-11-23,6,3929,Joel,Ward,D,Right Full Back
467,2015-11-23,6,4396,Connor,Wickham,F,Centre Striker
468,2015-11-23,6,10444,Pape,Souaré,D,Left Full Back
469,2015-11-23,6,2569,Wayne,Hennessey,G,Goalkeeper
470,2015-11-23,6,1911,Damien,Delaney,D,Centre Central Defender
471,2015-11-23,6,4539,Wilfried,Zaha,F,Left/Centre/Right Winger
472,2015-11-23,6,4224,James,McArthur,M,Centre Central Midfielder
473,2015-11-23,29,4319,Costel,Pantilimon,G,Goalkeeper
474,2015-11-23,29,4313,Sebastián,Coates,D,Centre Central Defender
475,2015-11-23,29,3362,Patrick,van Aanholt,D,Left Full Back
476,2015-11-23,29,7198,Yann,M'Vila,M,Centre Central Midfielder
477,2015-11-23,29,2613,Sebastian,Larsson,M,Centre/Right Central Midfielder
478,2015-11-23,29,2949,Lee,Cattermole,M,Centre Defensive Midfielder
479,2015-11-23,29,3508,Younes,Kaboul,D,Centre Central Defender
480,2015-11-23,29,1526,Jermain,Defoe,F,Centre Striker
481,2015-11-23,29,1717,John,O'Shea,D,Left/Centre/Right Central Defender
482,2015-11-23,29,3850,Steven,Fletcher,F,Centre Striker
483,2015-11-23,29,4438,Billy,Jones,D,Right Full Back
484,2015-11-22,21,3960,Harry,Kane,F,Centre Striker
485,2015-11-22,21,3955,Kyle,Walker,D,Right Full Back
486,2015-11-22,21,9167,Dele,Alli,M,Centre Attacking Midfielder
487,2015-11-22,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
488,2015-11-22,21,4123,Mousa,Dembélé,M,Left/Centre Central Midfielder
489,2015-11-22,21,4666,Jan,Vertonghen,D,Centre Central Defender
490,2015-11-22,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
491,2015-11-22,21,4664,Hugo,Lloris,G,Goalkeeper
492,2015-11-22,21,4845,Christian,Eriksen,M,Left/Centre/Right Attacking Midfielder
493,2015-11-22,21,4112,Eric,Dier,M,Centre Defensive Midfielder
494,2015-11-22,21,3507,Danny,Rose,D,Left Full Back
495,2015-11-22,25,3014,Mark,Noble,M,Centre Central Midfielder
496,2015-11-22,25,5861,Cheikhou,Kouyaté,M,Centre Central Midfielder
497,2015-11-22,25,3175,Andy,Carroll,F,Centre Striker
498,2015-11-22,25,3517,James,Tomkins,D,Centre Central Defender
499,2015-11-22,25,4248,Carl,Jenkinson,D,Right Full Back
500,2015-11-22,25,3983,Victor,Moses,M,Left/Right Attacking Midfielder
501,2015-11-22,25,10540,Diafra,Sakho,F,Centre Striker
502,2015-11-22,25,8897,Aaron,Cresswell,D,Left Full Back
503,2015-11-22,25,4852,Adrián,San Miguel del Castillo,G,Goalkeeper
504,2015-11-22,25,13872,Manuel,Lanzini,M,Left/Centre/Right Attacking Midfielder
505,2015-11-22,25,4209,Winston,Reid,D,Centre/Right Central Defender
506,2015-11-21,33,3160,Craig,Cathcart,D,Centre Central Defender
507,2015-11-21,33,13821,Allan-Roméo,Nyom,D,Right Full Back
508,2015-11-21,33,13824,José Manuel,Jurado,M,Left/Centre Attacking Midfielder
509,2015-11-21,33,4843,Etienne,Capoue,M,Centre Defensive Midfielder
510,2015-11-21,33,3719,Heurelho,da Silva Gomes,G,Goalkeeper
511,2015-11-21,33,5668,Miguel,Britos,D,Left/Centre Central Defender
512,2015-11-21,33,10957,Odion,Ighalo,F,Striker
513,2015-11-21,33,9950,Ikechi,Anya,M,Left/Right Winger
514,2015-11-21,33,9943,Almen,Abdi,M,Centre Attacking Midfielder
515,2015-11-21,33,2686,Ben,Watson,M,Centre Central Midfielder
516,2015-11-21,33,9947,Troy,Deeney,F,Centre Striker
517,2015-11-21,12,4287,Juan,Mata,M,Left/Centre/Right Attacking Midfielder
518,2015-11-21,12,7120,Memphis,Depay,F,Left/Right Winger
519,2015-11-21,12,4330,David,de Gea,G,Goalkeeper
520,2015-11-21,12,3820,Phil,Jones,D,Centre Central Defender
521,2015-11-21,12,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
522,2015-11-21,12,4615,Morgan,Schneiderlin,M,Centre Defensive Midfielder
523,2015-11-21,12,3062,Ashley,Young,D,Left/Right Wing Back
524,2015-11-21,12,5271,Bastian,Schweinsteiger,M,Centre Central Midfielder
525,2015-11-21,12,3613,Chris,Smalling,D,Centre Central Defender
526,2015-11-21,12,4888,Daley,Blind,D,Left/Centre Central Defender
527,2015-11-21,12,10475,Ander,Herrera,M,Centre Central Midfielder
528,2015-11-21,4,4748,Willian,Borges Da Silva,F,Left/Centre/Right Winger
529,2015-11-21,4,2537,Asmir,Begovic,G,Goalkeeper
530,2015-11-21,4,4972,Pedro,Rodríguez Ledesma,F,Left/Right Winger
531,2015-11-21,4,1353,John,Terry,D,Centre Central Defender
532,2015-11-21,4,4941,Diego,Da Silva Costa,F,Centre Striker
533,2015-11-21,4,4503,Eden,Hazard,F,Left/Centre/Right Second Striker
534,2015-11-21,4,3360,Branislav,Ivanovic,D,Centre/Right Central Defender
535,2015-11-21,4,2417,Cesc,Fàbregas,M,Centre Central Midfielder
536,2015-11-21,4,5175,Kurt,Zouma,D,Centre Central Defender
537,2015-11-21,4,13285,Robert Kenedy,Nunes do Nascimento,F,Centre Striker
538,2015-11-21,4,3861,Nemanja,Matic,M,Centre Central Midfielder
539,2015-11-21,14,3751,Youssouf,Mulumbu,M,Centre Defensive Midfielder
540,2015-11-21,14,3681,Sebastien,Bassong,D,Centre Central Defender
541,2015-11-21,14,4355,Jonny,Howson,M,Centre Central Midfielder
542,2015-11-21,14,4351,Ryan,Bennett,D,Centre Central Defender
543,2015-11-21,14,3811,Nathan,Redmond,M,Left/Right Winger
544,2015-11-21,14,2896,John,Ruddy,G,Goalkeeper
545,2015-11-21,14,4130,Andre,Wisdom,D,Right Full Back
546,2015-11-21,14,6393,Dieumerci,Mbokani,F,Centre Striker
547,2015-11-21,14,4158,Robbie,Brady,M,Left Winger
548,2015-11-21,14,2550,Gary,O'Neil,M,Centre/Right Central Midfielder
549,2015-11-21,14,2867,Martin,Olsson,D,Left Full Back
550,2015-11-21,7,4777,Gerard,Deulofeu,F,Left/Centre/Right Second Striker
551,2015-11-21,7,4701,Arouna,Koné,F,Centre Striker
552,2015-11-21,7,9163,Brendan,Galloway,D,Left/Centre Full Back
553,2015-11-21,7,4505,John,Stones,D,Right Full Back
554,2015-11-21,7,3979,James,McCarthy,M,Centre Central Midfielder
555,2015-11-21,7,4290,Romelu,Lukaku,F,Centre Striker
556,2015-11-21,7,13387,Ramiro,Funes Mori,D,Centre Central Defender
557,2015-11-21,7,2516,Tim,Howard,G,Goalkeeper
558,2015-11-21,7,4115,Ross,Barkley,M,Left/Centre/Right Attacking Midfielder
559,2015-11-21,7,3600,Séamus,Coleman,D,Right Full Back
560,2015-11-21,7,1308,Gareth,Barry,M,Centre Central Midfielder
561,2015-11-21,2,7568,Carles,Gil,M,Right Winger
562,2015-11-21,2,12582,Idrissa,Gueye,M,Centre Defensive Midfielder
563,2015-11-21,2,3506,Alan,Hutton,D,Right Full Back
564,2015-11-21,2,3558,Brad,Guzan,G,Goalkeeper
565,2015-11-21,2,4260,Jack,Grealish,M,Centre Attacking Midfielder
566,2015-11-21,2,1982,Kieran,Richardson,D,Left Full Back
567,2015-11-21,2,3562,Ciaran,Clark,D,Centre Central Defender
568,2015-11-21,2,5595,Jordan,Ayew,F,Centre Striker
569,2015-11-21,2,2925,Micah,Richards,D,Right Full Back
570,2015-11-21,2,4489,Ashley,Westwood,M,Centre Central Midfielder
571,2015-11-21,2,13128,Jordan,Veretout,M,Centre Central Midfielder
572,2015-11-21,23,7114,Georginio,Wijnaldum,M,Centre Attacking Midfielder
573,2015-11-21,23,10480,Daryl,Janmaat,D,Right Full Back
574,2015-11-21,23,5879,Aleksandar,Mitrovic,F,Centre Striker
575,2015-11-21,23,10487,Ayoze,Pérez,F,Centre/Right Second Striker
576,2015-11-21,23,4549,Moussa,Sissoko,M,Left/Centre/Right Attacking Midfielder
577,2015-11-21,23,4550,Vurnon,Anita,M,Left/Centre/Right Defensive Midfielder
578,2015-11-21,23,4172,Cheick,Tiote,M,Centre Defensive Midfielder
579,2015-11-21,23,2214,Robert,Elliot,G,Goalkeeper
580,2015-11-21,23,5850,Chancel,Mbemba,D,Centre/Right Central Defender
581,2015-11-21,23,4340,Paul,Dummett,D,Left Full Back
582,2015-11-21,23,3680,Fabricio,Coloccini,D,Centre Central Defender
583,2015-11-21,26,3157,Danny,Simpson,D,Right Full Back
584,2015-11-21,26,5371,Christian,Fuchs,D,Left Full Back
585,2015-11-21,26,8983,Riyad,Mahrez,M,Left/Right Winger
586,2015-11-21,26,8979,Jamie,Vardy,F,Centre Striker
587,2015-11-21,26,13492,N'Golo,Kanté,M,Centre Central Midfielder
588,2015-11-21,26,2508,Kasper,Schmeichel,G,Goalkeeper
589,2015-11-21,26,8966,Wes,Morgan,D,Centre Central Defender
590,2015-11-21,26,8174,Leonardo,Ulloa,F,Centre Striker
591,2015-11-21,26,3564,Marc,Albrighton,M,Left/Right Winger
592,2015-11-21,26,2053,Robert,Huth,D,Centre Central Defender
593,2015-11-21,26,3670,Danny,Drinkwater,M,Centre Central Midfielder
594,2015-11-21,20,10502,Graziano,Pellè,F,Centre Striker
595,2015-11-21,20,5140,Virgil,van Dijk,D,Centre Central Defender
596,2015-11-21,20,3206,Shane,Long,F,Centre Striker
597,2015-11-21,20,2886,Ryan,Bertrand,D,Left Full Back
598,2015-11-21,20,11347,Cédric Ricardo,Alves Soares,D,Right Full Back
599,2015-11-21,20,4816,Victor,Wanyama,M,Centre Defensive Midfielder
600,2015-11-21,20,4606,José Miguel,da Rocha Fonte,D,Centre Central Defender
601,2015-11-21,20,2423,Steven,Davis,M,Centre/Right Central Midfielder
602,2015-11-21,20,12365,Jordy,Clasie,M,Centre Central Midfielder
603,2015-11-21,20,10498,Dusan,Tadic,M,Left/Right Winger
604,2015-11-21,20,4779,Maarten,Stekelenburg,G,Goalkeeper
605,2015-11-21,42,3158,Ryan,Shawcross,D,Centre Central Defender
606,2015-11-21,42,4823,Marko,Arnautovic,F,Left/Right Second Striker
607,2015-11-21,42,4081,Charlie,Adam,M,Left/Centre Central Midfielder
608,2015-11-21,42,4989,Philipp,Wollscheid,D,Centre Central Defender
609,2015-11-21,42,5267,Xherdan,Shaqiri,M,Centre/Right Attacking Midfielder
610,2015-11-21,42,4634,Jack,Butland,G,Goalkeeper
611,2015-11-21,42,2299,Glenn,Whelan,M,Centre Central Midfielder
612,2015-11-21,42,2047,Jonathan,Walters,F,Left/Centre/Right Second Striker
613,2015-11-21,42,4821,Erik,Pieters,D,Left Full Back
614,2015-11-21,42,2148,Glen,Johnson,D,Left/Right Full Back
615,2015-11-21,42,4898,Bojan,Krkic Perez,F,Left/Centre/Right Striker
616,2015-11-21,45,2681,Wayne,Routledge,M,Right Winger
617,2015-11-21,45,4656,Sung-Yueng,Ki,M,Centre Central Midfielder
618,2015-11-21,45,4403,Ashley,Williams,D,Centre Central Defender
619,2015-11-21,45,13799,Ederzito António,Macedo Lopes,F,Centre Striker
620,2015-11-21,45,4135,Jonjo,Shelvey,M,Left/Centre/Right Attacking Midfielder
621,2015-11-21,45,3312,Kyle,Bartley,D,Centre Central Defender
622,2015-11-21,45,3956,Kyle,Naughton,D,Right Full Back
623,2015-11-21,45,3309,Lukasz,Fabianski,G,Goalkeeper
624,2015-11-21,45,2152,Leon,Britton,M,Centre Central Midfielder
625,2015-11-21,45,4402,Neil,Taylor,D,Left Full Back
626,2015-11-21,45,5594,André,Ayew,M,Left/Right Winger
627,2015-11-21,127,2338,Andrew,Surman,M,Centre Central Midfielder
628,2015-11-21,127,8045,Steve,Cook,D,Left/Centre/Right Central Defender
629,2015-11-21,127,8050,Harry,Arter,M,Centre Central Midfielder
630,2015-11-21,127,3766,Junior,Stanislas,M,Left/Right Winger
631,2015-11-21,127,3926,Joshua,King,F,Centre/Right Second Striker
632,2015-11-21,127,3182,Adam,Federici,G,Goalkeeper
633,2015-11-21,127,8044,Simon,Francis,D,Centre/Right Central Defender
634,2015-11-21,127,2125,Sylvain,Distin,D,Centre Central Defender
635,2015-11-21,127,3934,Matt,Ritchie,M,Left/Right Winger
636,2015-11-21,127,3390,Dan,Gosling,M,Centre/Right Central Midfielder
637,2015-11-21,127,3242,Charlie,Daniels,D,Left Full Back
638,2015-11-21,36,4185,Stéphane,Sessegnon,M,Centre/Right Attacking Midfielder
639,2015-11-21,36,3744,Chris,Brunt,M,Left Attacking Midfielder
640,2015-11-21,36,3156,Jonny,Evans,D,Centre Central Defender
641,2015-11-21,36,4395,James,McClean,M,Left Winger
642,2015-11-21,36,1943,Darren,Fletcher,M,Centre Central Midfielder
643,2015-11-21,36,6030,Salomón,Rondón,F,Centre Striker
644,2015-11-21,36,4198,Craig,Dawson,D,Centre Central Defender
645,2015-11-21,36,4673,Claudio,Yacob,M,Centre Defensive Midfielder
646,2015-11-21,36,2529,James,Morrison,M,Right Winger
647,2015-11-21,36,2011,Boaz,Myhill,G,Goalkeeper
648,2015-11-21,36,3734,Jonas,Olsson,D,Centre Central Defender
649,2015-11-21,1,4714,Mesut,Özil,M,Centre/Right Attacking Midfielder
650,2015-11-21,1,4481,Olivier,Giroud,F,Centre Striker
651,2015-11-21,1,4474,Héctor,Bellerín,D,Right Full Back
652,2015-11-21,1,4472,Ignacio,Monreal,D,Left Full Back
653,2015-11-21,1,4030,Laurent,Koscielny,D,Centre Central Defender
654,2015-11-21,1,2651,Petr,Cech,G,Goalkeeper
655,2015-11-21,1,4246,Per,Mertesacker,D,Centre Central Defender
656,2015-11-21,1,4973,Alexis,Sánchez,F,Left/Right Second Striker
657,2015-11-21,1,3046,Kieran,Gibbs,D,Left Full Back
658,2015-11-21,1,4477,Santiago,Cazorla,M,Left/Centre/Right Attacking Midfielder
659,2015-11-21,1,3549,Francis,Coquelin,M,Centre Defensive Midfielder
660,2015-11-21,11,4316,Raheem,Sterling,F,Left/Centre/Right Second Striker
661,2015-11-21,11,4288,Kevin,De Bruyne,M,Left/Centre/Right Attacking Midfielder
662,2015-11-21,11,3311,Bacary,Sagna,D,Right Full Back
663,2015-11-21,11,3143,Joe,Hart,G,Goalkeeper
664,2015-11-21,11,4802,Martín,Demichelis,D,Centre Central Defender
665,2015-11-21,11,5334,Eliaquim,Mangala,D,Centre Central Defender
666,2015-11-21,11,4803,Jesús,Navas,M,Right Winger
667,2015-11-21,11,4141,Aleksandar,Kolarov,D,Left Full Back
668,2015-11-21,11,4148,Yaya,Touré,M,Centre Central Midfielder
669,2015-11-21,11,4328,Sergio,Agüero,F,Centre Striker
670,2015-11-21,11,5344,Fernando Francisco,Reges,M,Centre Defensive Midfielder
671,2015-11-21,10,4604,Nathaniel,Clyne,D,Right Full Back
672,2015-11-21,10,4813,Dejan,Lovren,D,Centre Central Defender
673,2015-11-21,10,4525,Philippe,Coutinho Correia,M,Left/Centre Attacking Midfielder
674,2015-11-21,10,4618,Adam,Lallana,M,Left/Centre/Right Attacking Midfielder
675,2015-11-21,10,3137,Lucas Pezzini,Leiva,M,Centre Central Midfielder
676,2015-11-21,10,4179,Simon,Mignolet,G,Goalkeeper
677,2015-11-21,10,2100,James,Milner,M,Left/Centre/Right Central Midfielder
678,2015-11-21,10,7219,Alberto,Moreno,D,Left Full Back
679,2015-11-21,10,3404,Martin,Skrtel,D,Centre Central Defender
680,2015-11-21,10,5001,Emre,Can,M,Centre/Right Central Midfielder
681,2015-11-21,10,13511,Roberto Firmino,Barbosa de Oliveira,F,Left/Centre/Right Striker
682,2015-11-08,2,10430,Carlos,Sánchez,M,Centre Central Midfielder
683,2015-11-08,2,7568,Carles,Gil,M,Right Winger
684,2015-11-08,2,3506,Alan,Hutton,D,Right Full Back
685,2015-11-08,2,5595,Jordan,Ayew,F,Centre Striker
686,2015-11-08,2,3558,Brad,Guzan,G,Goalkeeper
687,2015-11-08,2,13124,Jordan,Amavi,D,Left Full Back
688,2015-11-08,2,12582,Idrissa,Gueye,M,Centre Defensive Midfielder
689,2015-11-08,2,3562,Ciaran,Clark,D,Centre Central Defender
690,2015-11-08,2,2892,Scott,Sinclair,M,Left/Right Winger
691,2015-11-08,2,2925,Micah,Richards,D,Right Full Back
692,2015-11-08,2,13128,Jordan,Veretout,M,Centre Central Midfielder
693,2015-11-08,11,4288,Kevin,De Bruyne,M,Left/Centre/Right Attacking Midfielder
694,2015-11-08,11,4148,Yaya,Touré,M,Centre Central Midfielder
695,2015-11-08,11,3311,Bacary,Sagna,D,Right Full Back
696,2015-11-08,11,3143,Joe,Hart,G,Goalkeeper
697,2015-11-08,11,3653,Vincent,Kompany,D,Centre Central Defender
698,2015-11-08,11,4838,Wilfried,Bony,F,Centre Striker
699,2015-11-08,11,4141,Aleksandar,Kolarov,D,Left Full Back
700,2015-11-08,11,4804,Fernando,Luiz Rosa,M,Centre Defensive Midfielder
701,2015-11-08,11,6058,Nicolás,Otamendi,D,Centre Central Defender
702,2015-11-08,11,4316,Raheem,Sterling,F,Left/Centre/Right Second Striker
703,2015-11-08,11,5344,Fernando Francisco,Reges,M,Centre Defensive Midfielder
704,2015-11-08,1,4477,Santiago,Cazorla,M,Left/Centre/Right Attacking Midfielder
705,2015-11-08,1,4714,Mesut,Özil,M,Centre/Right Attacking Midfielder
706,2015-11-08,1,4254,Joel,Campbell,F,Left/Centre Striker
707,2015-11-08,1,4481,Olivier,Giroud,F,Centre Striker
708,2015-11-08,1,4472,Ignacio,Monreal,D,Left Full Back
709,2015-11-08,1,4030,Laurent,Koscielny,D,Centre Central Defender
710,2015-11-08,1,2651,Petr,Cech,G,Goalkeeper
711,2015-11-08,1,4246,Per,Mertesacker,D,Centre Central Defender
712,2015-11-08,1,4546,Mathieu,Debuchy,D,Right Full Back
713,2015-11-08,1,4973,Alexis,Sánchez,F,Left/Right Second Striker
714,2015-11-08,1,3549,Francis,Coquelin,M,Centre Defensive Midfielder
715,2015-11-08,21,3955,Kyle,Walker,D,Right Full Back
716,2015-11-08,21,9167,Dele,Alli,M,Centre Attacking Midfielder
717,2015-11-08,21,4123,Mousa,Dembélé,M,Left/Centre Central Midfielder
718,2015-11-08,21,4666,Jan,Vertonghen,D,Centre Central Defender
719,2015-11-08,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
720,2015-11-08,21,4664,Hugo,Lloris,G,Goalkeeper
721,2015-11-08,21,4845,Christian,Eriksen,M,Left/Centre/Right Attacking Midfielder
722,2015-11-08,21,3960,Harry,Kane,F,Centre Striker
723,2015-11-08,21,4842,Erik,Lamela,M,Centre/Right Attacking Midfielder
724,2015-11-08,21,4112,Eric,Dier,M,Centre Defensive Midfielder
725,2015-11-08,21,3507,Danny,Rose,D,Left Full Back
726,2015-11-08,10,5001,Emre,Can,M,Centre/Right Central Midfielder
727,2015-11-08,10,3137,Lucas Pezzini,Leiva,M,Centre Central Midfielder
728,2015-11-08,10,4604,Nathaniel,Clyne,D,Right Full Back
729,2015-11-08,10,4618,Adam,Lallana,M,Left/Centre/Right Attacking Midfielder
730,2015-11-08,10,4179,Simon,Mignolet,G,Goalkeeper
731,2015-11-08,10,4527,Jordon,Ibe,M,Left/Right Winger
732,2015-11-08,10,4525,Philippe,Coutinho Correia,M,Left/Centre Attacking Midfielder
733,2015-11-08,10,7219,Alberto,Moreno,D,Left Full Back
734,2015-11-08,10,3404,Martin,Skrtel,D,Centre Central Defender
735,2015-11-08,10,4492,Christian,Benteke,F,Centre Striker
736,2015-11-08,10,4796,Mamadou,Sakho,D,Left/Centre Central Defender
737,2015-11-08,6,3807,Scott,Dann,D,Centre Central Defender
738,2015-11-08,6,4084,Jason David Ian,Puncheon,M,Left/Centre/Right Attacking Midfielder
739,2015-11-08,6,4763,Yannick,Bolasie,M,Left/Right Winger
740,2015-11-08,6,10444,Pape,Souaré,D,Left Full Back
741,2015-11-08,6,10004,Bakary,Sako,F,Left/Centre/Right Winger
742,2015-11-08,6,2569,Wayne,Hennessey,G,Goalkeeper
743,2015-11-08,6,1911,Damien,Delaney,D,Centre Central Defender
744,2015-11-08,6,4341,Yohan,Cabaye,M,Centre Central Midfielder
745,2015-11-08,6,4539,Wilfried,Zaha,F,Left/Centre/Right Winger
746,2015-11-08,6,4224,James,McArthur,M,Centre Central Midfielder
747,2015-11-08,6,3644,Martin,Kelly,D,Right Full Back
748,2015-11-07,127,3766,Junior,Stanislas,M,Left/Right Winger
749,2015-11-07,127,3512,Adam,Smith,D,Right Full Back
750,2015-11-07,127,2338,Andrew,Surman,M,Centre Central Midfielder
751,2015-11-07,127,8050,Harry,Arter,M,Centre Central Midfielder
752,2015-11-07,127,3926,Joshua,King,F,Centre/Right Second Striker
753,2015-11-07,127,3182,Adam,Federici,G,Goalkeeper
754,2015-11-07,127,3934,Matt,Ritchie,M,Left/Right Winger
755,2015-11-07,127,8044,Simon,Francis,D,Centre/Right Central Defender
756,2015-11-07,127,2125,Sylvain,Distin,D,Centre Central Defender
757,2015-11-07,127,3390,Dan,Gosling,M,Centre/Right Central Midfielder
758,2015-11-07,127,3242,Charlie,Daniels,D,Left Full Back
759,2015-11-07,23,7114,Georginio,Wijnaldum,M,Centre Attacking Midfielder
760,2015-11-07,23,10480,Daryl,Janmaat,D,Right Full Back
761,2015-11-07,23,5879,Aleksandar,Mitrovic,F,Centre Striker
762,2015-11-07,23,10487,Ayoze,Pérez,F,Centre/Right Second Striker
763,2015-11-07,23,4549,Moussa,Sissoko,M,Left/Centre/Right Attacking Midfielder
764,2015-11-07,23,4172,Cheick,Tiote,M,Centre Defensive Midfielder
765,2015-11-07,23,4550,Vurnon,Anita,M,Left/Centre/Right Defensive Midfielder
