id,date,teamId,Team,PlayerID,name,firstName,lastName,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY
6940,2018-05-01,6,"Crystal Palace",10004," B. Sako",B.,Sako,29,72,72,72,LM,0,335,79,68,60,65,63,353,73,74,74,63,69,359,77,76,72,67,67,365,77,58,70,82,78,326,75,40,72,69,70,70,69,37,33,35,58,13,16,13,7,9,1901,403,High,Medium,76,72,69,71,39,76
6941,2018-05-01,6,"Crystal Palace",2664," J. Speroni",J.,Speroni,38,72,72,71,GK,0,73,13,13,11,24,12,76,12,15,12,23,14,258,42,43,48,70,55,182,20,74,33,43,12,102,21,17,8,34,22,22,35,12,12,15,351,74,69,67,68,73,1081,394,Medium,Medium,74,69,67,73,43,68
6942,2018-05-01,6,"Crystal Palace",NULL," C. Wickham",C.,Wickham,24,72,76,71,ST,4,334,62,74,74,62,62,314,67,53,67,57,70,313,63,68,57,72,53,362,76,68,67,84,67,293,72,18,68,60,75,75,65,19,28,20,52,8,16,6,10,12,1735,369,High,Medium,66,72,61,66,27,77
6943,2018-05-01,42,Stoke,2928," S. Ireland",S.,Ireland,30,72,72,71,CAM,0,316,63,62,42,74,75,338,70,71,60,64,73,335,57,51,74,75,78,298,62,60,58,55,63,330,60,54,74,76,66,66,74,38,45,48,60,16,9,10,11,14,1808,362,Medium,Medium,54,64,70,72,45,57
6944,2018-05-01,131,Brighton,5156," B. Kayal",B.,Kayal,29,72,72,72,CM,0,312,65,54,66,74,53,331,73,58,57,72,71,360,72,70,77,67,74,393,72,90,89,74,68,342,83,67,63,71,58,58,72,64,71,68,49,10,8,11,14,6,1990,422,Medium,High,71,61,70,73,67,80
6945,2018-05-01,131,Brighton,8171," S. March",S.,March,22,72,80,72,LM,8,294,67,66,40,67,54,348,79,70,64,62,73,391,86,85,82,59,79,322,74,42,74,61,71,261,49,30,63,64,55,55,70,35,50,42,55,9,11,7,13,15,1798,396,High,Medium,85,67,66,77,40,61
6946,2018-05-01,131,Brighton,13234," T. Hemed",T.,Hemed,30,72,72,71,ST,0,326,45,73,76,60,72,286,63,52,54,44,73,306,53,59,64,74,56,359,76,72,68,76,67,319,74,34,75,51,85,85,65,17,37,15,55,12,12,11,9,11,1720,352,Medium,Medium,56,73,52,66,32,73
6947,2018-05-01,159,Huddersfield,19611," E. Kachunga",E.,Kachunga,25,72,73,72,ST,1,342,66,70,72,66,68,309,72,66,46,54,71,384,82,83,74,71,74,372,72,80,81,73,66,294,67,25,71,66,65,65,69,20,53,32,47,12,12,7,8,8,1853,398,High,Medium,83,69,63,72,37,74
6948,2018-05-01,159,Huddersfield,8878," T. Smith",T.,Smith,25,72,74,71,RB,2,265,74,38,65,68,20,294,65,59,41,62,67,344,76,73,60,72,63,265,29,64,79,71,22,314,71,67,67,68,41,41,63,71,73,69,66,15,14,14,14,9,1761,383,Medium,Medium,74,34,67,65,70,73
6949,2018-05-01,159,Huddersfield,NULL," R. Green",R.,Green,37,72,72,71,GK,0,84,19,12,15,26,12,72,14,16,13,14,15,235,46,32,47,70,40,186,22,68,26,59,11,138,26,20,13,58,21,21,49,12,12,11,349,73,70,60,72,74,1099,387,Medium,Medium,73,70,60,74,38,72
6950,2018-05-01,6,"Crystal Palace",4341," Y. Cabaye",Y.,Cabaye,31,78,78,77,CM,0,358,68,69,67,81,73,382,71,77,77,77,80,355,62,63,70,82,78,353,78,64,66,69,76,387,82,76,70,81,78,78,83,70,75,73,59,14,9,16,8,12,2112,432,Medium,Medium,63,73,77,75,73,71
6951,2018-05-01,6,"Crystal Palace",5859," L. Milivojević",L.,Milivojević,26,78,81,77,CDM,3,314,66,54,75,77,42,353,63,64,78,76,72,316,61,63,60,74,58,385,75,64,89,85,72,387,87,77,66,72,85,85,73,76,73,68,56,13,9,16,6,12,2028,423,Medium,High,62,63,73,66,74,85
6952,2018-05-01,6,"Crystal Palace",3724," A. Townsend",A.,Townsend,25,78,79,77,RM,1,336,78,72,52,75,59,375,82,71,76,67,79,391,84,82,82,71,72,354,82,48,85,62,77,313,75,21,70,71,76,76,68,39,31,27,59,13,11,11,11,13,1925,413,High,High,83,74,73,80,33,70
6953,2018-05-01,42,Stoke,5175," K. Zouma",K.,Zouma,22,78,85,77,CB,7,283,49,47,77,63,47,290,50,60,59,58,63,310,64,72,49,72,53,364,63,88,74,90,49,327,84,74,53,57,59,59,67,75,79,79,59,14,14,7,9,15,1866,395,Medium,Medium,68,52,58,55,77,85
6954,2018-05-01,42,Stoke,3158," R. Shawcross",R.,Shawcross,29,78,78,77,CB,0,260,35,49,80,61,35,228,44,34,24,70,56,270,44,49,52,73,52,307,44,70,76,89,28,292,85,78,31,50,48,48,68,77,81,79,57,10,12,7,13,15,1651,354,Medium,High,47,42,52,50,79,84
6955,2018-05-01,42,Stoke,4413," J. Allen",J.,Allen,27,78,78,77,CM,0,332,74,70,52,82,54,351,79,68,54,73,77,395,71,68,82,83,91,358,67,81,90,60,60,363,81,77,71,74,60,60,83,68,75,71,49,10,13,12,6,8,2062,434,High,High,69,66,75,80,71,73
6956,2018-05-01,42,Stoke,11191," E. Choupo-Moting",E.,Choupo-Moting,28,78,78,77,LM,0,367,69,75,74,74,75,357,86,76,44,70,81,371,76,78,76,75,66,364,77,67,77,79,64,316,61,40,77,70,68,68,75,26,36,20,49,9,9,9,16,6,1906,412,High,Medium,77,73,70,82,36,74
6957,2018-05-01,131,Brighton,12192," M. Ryan",M.,Ryan,25,78,81,77,GK,3,103,23,11,14,40,15,117,13,23,12,45,24,281,53,52,53,73,50,233,35,78,34,68,18,162,36,23,10,68,25,25,56,16,20,17,392,78,74,84,76,80,1341,444,Medium,Medium,78,74,84,80,52,76
6958,2018-05-01,131,Brighton,12212," J. Izquierdo",J.,Izquierdo,24,78,80,78,LM,2,324,70,71,60,69,54,333,83,75,34,63,78,430,93,93,90,71,83,377,80,73,84,63,77,268,27,37,75,71,58,58,72,18,21,30,53,13,8,12,7,13,1854,405,High,High,93,73,67,82,28,62
6959,2018-05-01,131,Brighton,22542," P. Groß",P.,Groß,26,78,80,78,CM,2,353,82,70,53,83,65,392,76,82,77,81,76,350,65,67,69,76,73,383,74,72,90,74,73,358,66,71,72,84,65,65,78,58,64,63,65,8,15,15,16,11,2086,432,High,High,66,71,82,75,62,76
6960,2018-05-01,159,Huddersfield,19619," A. Mooy",A.,Mooy,26,78,79,77,CM,1,336,73,69,50,79,65,373,74,71,71,79,78,353,67,70,71,72,73,372,71,72,80,76,73,371,75,70,73,80,73,73,78,61,74,66,54,11,8,12,11,12,2060,434,Medium,Medium,69,70,77,75,66,77
6961,2018-05-01,127,Bournemouth,4499," N. Aké",N.,Aké,22,78,85,77,CB,7,303,63,41,72,75,52,328,65,62,59,72,70,365,75,76,69,79,66,353,63,82,76,76,56,299,70,78,48,55,48,48,72,78,80,79,50,10,7,7,16,10,1935,414,Medium,High,76,50,67,68,78,75
6962,2018-05-01,127,Bournemouth,1526," J. Defoe",J.,Defoe,34,78,78,77,ST,0,354,54,87,65,66,82,325,74,63,68,43,77,387,74,67,81,78,87,357,84,70,65,59,79,305,62,19,85,65,74,74,82,24,20,11,52,7,14,8,10,13,1835,377,Medium,Low,70,84,60,76,25,62
6963,2018-05-01,45,Swansea,5594," A. Ayew",A.,Ayew,27,78,78,77,LM,0,368,77,73,76,77,65,358,78,74,57,70,79,396,76,75,86,78,81,395,75,88,86,71,75,356,78,52,80,75,71,71,74,49,60,57,50,10,6,12,7,15,2089,435,High,Medium,75,74,74,79,56,77
6964,2018-05-01,45,Swansea,4838," W. Bony",W.,Bony,28,78,78,77,ST,0,350,45,79,82,68,76,316,72,66,58,45,75,338,62,66,66,73,71,400,83,83,69,90,75,330,68,38,82,65,77,77,77,25,42,28,41,10,8,5,7,11,1870,393,Medium,Low,64,79,59,72,39,80
6965,2018-05-01,1,Arsenal,5239," M. Elneny",M.,Elneny,24,77,81,76,CDM,4,299,67,57,57,79,39,351,68,69,61,77,76,319,58,57,67,75,62,373,71,70,92,73,67,345,74,76,63,70,62,62,77,70,75,72,55,7,15,15,12,6,1959,411,Medium,High,57,61,73,70,72,78
6966,2018-05-01,7,Everton,4763," Y. Bolasie",Y.,Bolasie,28,77,77,77,RM,0,314,77,64,51,71,51,348,85,65,49,67,82,405,87,88,81,73,76,369,81,64,72,81,71,306,76,31,69,65,65,65,69,27,34,17,49,8,9,12,14,6,1869,416,High,High,88,68,69,83,31,77
6967,2018-05-01,7,Everton,4403," A. Williams",A.,Williams,32,77,77,75,CB,0,247,32,37,76,68,34,250,57,34,23,74,62,293,54,58,52,70,59,331,64,75,68,84,40,285,83,76,28,53,45,45,69,75,76,75,50,7,10,16,7,10,1682,368,Medium,Medium,56,43,55,59,76,79
6968,2018-05-01,7,Everton,13387," R. Funes Mori",R.,"Funes Mori",26,77,80,76,CB,3,284,73,40,79,67,25,293,63,49,58,55,68,329,65,69,65,69,61,346,69,77,65,79,56,308,83,77,49,47,52,52,64,75,77,76,48,9,9,13,10,7,1836,395,Medium,Medium,67,49,61,65,77,76
6969,2018-05-01,10,Liverpool,7219," Alberto Moreno",Alberto,Moreno,24,77,80,77,LWB,3,307,78,59,61,74,35,318,76,59,40,64,79,419,87,88,86,71,87,388,80,85,85,64,74,336,83,72,69,58,54,54,63,68,72,76,54,10,14,9,10,11,2038,443,High,Medium,88,65,68,78,70,74
6970,2018-05-01,20,Southampton,4617," J. Ward-Prowse",J.,Ward-Prowse,22,77,82,77,CM,5,341,89,61,57,83,51,405,71,88,83,82,81,363,69,67,74,74,79,353,74,68,80,61,70,358,67,65,64,82,80,80,79,55,65,62,64,12,12,10,15,15,2066,421,Medium,Medium,68,66,84,75,61,67
6971,2018-05-01,20,Southampton,9468," C. Austin",C.,Austin,27,77,77,76,ST,0,352,56,81,81,62,72,287,66,59,43,46,73,324,64,65,62,78,55,386,83,82,70,80,71,344,67,47,83,61,86,86,78,31,37,22,49,9,11,7,9,13,1832,384,High,Medium,65,79,57,68,40,75
6972,2018-05-01,20,Southampton,5583," M. Lemina",M.,Lemina,23,77,82,76,CM,5,345,72,55,68,82,68,379,81,72,68,77,81,377,78,78,74,72,75,366,78,51,78,81,78,351,70,71,68,74,68,68,70,62,72,66,60,12,9,15,8,16,2078,445,Medium,Medium,78,66,76,80,68,77
6973,2018-05-01,20,Southampton,12584," S. Boufal",S.,Boufal,23,77,80,77,CAM,3,317,69,68,35,75,70,372,86,71,63,66,86,406,83,80,90,68,85,267,71,33,67,31,65,285,47,19,75,75,69,69,69,44,40,32,56,9,16,10,14,7,1819,386,High,Low,81,69,72,85,36,43
6974,2018-05-01,21,Spurs,5551," Llorente",Llorente,Llorente,32,77,77,76,ST,0,363,44,78,90,71,80,290,67,57,40,49,77,245,45,52,36,79,33,350,79,56,63,88,64,320,71,25,84,70,70,70,82,15,25,15,13,2,2,3,4,2,1636,355,Medium,Medium,49,75,60,66,28,77
6975,2018-05-01,21,Spurs,4549," M. Sissoko",M.,Sissoko,27,77,77,76,RM,0,361,75,72,70,77,67,376,76,75,74,74,77,356,75,78,70,74,59,411,85,80,87,88,71,366,78,76,76,68,68,68,73,69,72,71,51,14,8,11,10,8,2133,457,Medium,Medium,77,74,74,75,72,85
6976,2018-05-01,25,"West Ham",3175," A. Carroll",A.,Carroll,28,77,77,76,ST,0,368,62,77,90,65,74,293,67,53,42,57,74,307,58,62,61,77,49,401,83,84,65,92,77,347,88,45,76,65,73,73,76,42,46,43,56,14,14,12,10,6,1903,400,Medium,High,60,78,61,68,49,84
6977,2018-05-01,25,"West Ham",13871," Pedro Obiang",Pedro,Obiang,25,77,80,76,CDM,3,325,68,50,70,77,60,347,74,56,62,79,76,338,66,69,71,69,63,368,74,74,77,79,64,345,71,76,62,78,58,58,79,69,78,77,36,9,7,7,6,7,1983,426,Medium,High,68,59,74,74,74,77
6978,2018-05-01,25,"West Ham",4209," W. Reid",W.,Reid,28,77,77,76,CB,0,243,28,46,79,60,30,228,43,33,38,59,55,312,65,70,57,77,43,353,70,72,74,84,53,302,83,78,42,44,55,55,69,76,77,78,59,13,15,9,10,12,1728,376,Low,High,68,52,48,50,77,81
6979,2018-05-01,26,Leicester,13494," S. Okazaki",S.,Okazaki,31,77,77,77,ST,0,365,66,74,74,75,76,324,77,53,50,66,78,390,77,72,83,84,74,384,76,88,80,72,68,356,81,48,84,69,74,74,70,41,58,35,42,10,6,14,6,6,1995,421,High,High,74,74,68,78,50,77
6980,2018-05-01,36,"West Brom",3046," K. Gibbs",K.,Gibbs,27,77,77,76,LB,0,307,72,46,68,74,47,329,73,64,52,65,75,387,78,82,76,77,74,342,67,69,80,67,59,343,72,76,67,65,63,63,73,73,77,76,49,6,11,8,9,15,1983,424,High,Medium,80,55,69,74,75,71
6981,2018-05-01,36,"West Brom",3851," J. Rodriguez",J.,Rodriguez,27,77,77,76,ST,0,370,68,77,76,75,74,316,77,69,29,66,75,370,76,78,75,77,64,374,74,81,76,71,72,305,41,44,80,69,71,71,75,16,28,21,63,12,12,16,14,9,1863,395,High,Medium,77,75,68,76,32,67
6982,2018-05-01,36,"West Brom",6030," S. Rondón",S.,Rondón,27,77,77,76,ST,0,351,48,75,85,68,75,286,70,53,52,40,71,337,71,76,69,73,48,383,85,71,73,86,68,299,72,33,79,53,62,62,76,25,23,13,52,13,13,7,5,14,1769,383,High,Medium,74,75,55,69,31,79
6983,2018-05-01,33,Watford,5713," J. Holebas",J.,Holebas,33,77,77,76,LB,0,331,77,57,74,73,50,357,73,69,71,69,75,379,78,81,74,71,75,398,85,74,82,79,78,337,89,68,69,54,57,57,77,76,77,78,71,15,13,13,14,16,2104,447,High,Medium,80,67,69,74,75,82
6984,2018-05-01,33,Watford,9947," T. Deeney",T.,Deeney,29,77,77,76,ST,0,366,55,78,82,73,78,304,65,68,36,60,75,341,64,65,65,74,73,412,86,82,77,92,75,343,85,29,75,74,80,80,78,33,29,25,64,10,11,16,12,15,1917,400,High,Medium,65,79,66,69,35,86
6985,2018-05-01,33,Watford,11366," A. Carrillo",A.,Carrillo,26,77,78,78,RW,1,364,76,71,70,73,74,358,83,78,55,60,82,400,86,83,80,74,77,362,76,74,65,72,75,302,53,34,74,73,68,68,73,19,32,25,57,11,14,13,12,7,1919,409,High,Medium,84,73,71,82,32,67
6986,2018-05-01,43,Burnley,2270," A. Lennon",A.,Lennon,30,77,77,76,RM,0,314,77,65,28,76,68,338,80,63,55,61,79,426,86,84,91,74,91,325,64,70,75,59,57,312,57,48,72,73,62,62,77,43,42,37,55,14,7,7,16,11,1892,407,High,High,85,64,72,81,42,63
6987,2018-05-01,43,Burnley,8246," A. Barnes",A.,Barnes,27,77,77,76,ST,0,360,65,77,78,70,70,329,73,60,56,63,77,350,69,67,71,74,69,394,81,82,84,80,67,349,87,41,79,68,74,74,72,33,46,39,47,6,10,11,10,10,1947,410,High,High,68,75,66,74,44,83
6988,2018-05-01,43,Burnley,3756," C. Wood",C.,Wood,25,77,79,76,ST,2,335,46,78,78,65,68,321,70,65,64,48,74,354,74,75,68,75,62,393,80,79,77,86,71,338,74,40,79,64,81,81,73,32,30,29,69,14,16,16,7,16,1901,399,High,Medium,75,77,58,71,37,81
6989,2018-05-01,43,Burnley,4158," R. Brady",R.,Brady,25,77,78,76,LM,1,345,80,68,59,72,66,386,76,81,79,75,75,391,83,79,77,74,78,372,77,75,77,69,74,344,58,66,72,76,72,72,74,62,68,71,47,12,8,13,7,7,2086,438,High,Medium,81,71,76,76,65,69
6990,2018-05-01,42,Stoke,11177," B. Martins Indi",B.,"Martins Indi",25,77,80,76,CB,3,285,71,38,75,69,32,253,54,30,38,68,63,289,53,56,54,66,60,323,56,69,72,86,40,279,85,76,42,38,38,38,68,76,77,76,48,11,9,7,15,6,1706,372,Medium,High,55,42,60,58,76,81
6991,2018-05-01,42,Stoke,3925," M. Diouf",M.,Diouf,29,77,77,76,ST,0,360,66,76,82,69,67,279,65,55,36,55,68,384,85,89,79,71,60,408,77,88,90,84,69,374,84,67,78,70,75,75,67,69,71,67,5,1,1,1,1,1,2017,448,High,High,87,74,64,67,70,86
6992,2018-05-01,131,Brighton,16790," D. Pröpper",D.,Pröpper,25,77,80,76,CM,3,341,58,65,68,78,72,370,72,74,71,71,82,346,65,68,72,77,64,392,82,70,89,69,82,355,76,62,66,82,69,69,74,60,69,61,55,16,8,16,9,6,2049,426,Medium,High,67,72,73,75,64,75
6993,2018-05-01,131,Brighton,7124," J. Locadia",J.,Locadia,23,77,81,75,ST,4,348,67,75,67,72,67,355,74,65,74,69,73,363,77,82,69,72,63,374,84,58,75,82,75,319,74,37,71,68,69,69,76,30,34,31,48,10,7,8,13,10,1902,412,High,Medium,80,76,70,73,36,77
6994,2018-05-01,127,Bournemouth,8045," S. Cook",S.,Cook,26,77,78,76,CB,1,249,41,31,74,70,33,243,54,31,30,61,67,318,62,58,56,73,69,295,48,73,69,82,23,246,77,75,21,45,28,28,70,77,78,76,59,14,12,7,14,12,1641,360,Medium,High,60,32,54,60,77,77
6995,2018-05-01,127,Bournemouth,3926," J. King",J.,King,25,77,79,77,ST,2,342,65,77,63,69,68,323,79,69,47,51,77,404,87,92,78,75,72,379,78,74,76,80,71,313,61,34,79,67,72,72,72,31,39,27,51,12,9,11,12,7,1909,419,Medium,Medium,90,75,64,78,37,75
6996,2018-05-01,127,Bournemouth,8454," C. Wilson",C.,Wilson,25,77,79,76,ST,2,339,52,80,70,70,67,318,74,63,45,60,76,406,92,89,78,70,77,357,71,66,76,79,65,336,73,40,77,71,75,75,78,20,39,25,49,10,15,8,10,6,1889,414,High,Medium,90,74,64,75,35,76
6997,2018-05-01,45,Swansea,5672," F. Fernández",F.,Fernández,28,77,77,76,CB,0,218,23,26,80,68,21,251,39,49,42,56,65,262,47,48,48,71,48,278,27,76,68,78,29,278,78,78,36,44,42,42,71,79,79,78,63,12,12,13,14,12,1586,330,Medium,High,48,28,50,50,79,75
6998,2018-05-01,45,Swansea,5595," J. Ayew",J.,Ayew,25,77,78,76,ST,1,369,70,75,76,74,74,366,80,77,71,60,78,382,75,77,79,76,75,375,76,72,79,74,74,332,75,40,73,70,74,74,70,23,52,35,45,6,8,7,16,8,1979,417,Medium,High,76,75,70,79,42,75
6999,2018-05-01,45,Swansea,4810," L. Fer",L.,Fer,27,77,77,76,CM,0,364,68,71,80,79,66,322,78,49,44,76,75,337,70,72,71,73,51,419,85,91,90,75,78,372,82,70,75,73,72,72,72,66,70,69,61,9,8,14,16,14,2080,444,Medium,Medium,71,75,72,75,70,81
7000,2018-05-01,1,Arsenal,4717," A. Iwobi",A.,Iwobi,21,76,84,76,CAM,8,293,58,63,42,82,48,317,83,50,40,61,83,386,81,78,77,74,76,316,67,50,73,72,54,269,46,24,68,75,56,56,70,29,26,23,58,14,7,12,14,11,1717,385,Medium,Medium,79,61,69,82,28,66
7001,2018-05-01,4,Chelsea,16803," Emerson",Emerson,Emerson,22,76,80,75,LWB,4,298,78,43,59,74,44,345,76,53,71,66,79,386,78,79,79,78,72,356,80,68,78,53,77,311,65,75,75,41,55,55,73,67,68,69,52,8,15,8,7,14,1952,411,High,Medium,79,59,66,77,68,62
7002,2018-05-01,10,Liverpool,8245," D. Ings",D.,Ings,24,76,80,75,ST,4,345,62,77,71,69,66,307,77,57,36,61,76,395,83,82,77,74,79,370,74,81,75,73,67,314,60,39,79,68,68,68,70,33,24,27,57,10,13,12,16,6,1872,403,High,High,82,74,64,77,35,71
7003,2018-05-01,23,Newcastle,10522," D. Yedlin",D.,Yedlin,23,76,81,75,RB,5,301,66,40,65,70,60,299,75,70,28,53,73,422,93,93,86,74,76,362,73,78,88,72,51,319,76,68,69,68,38,38,72,71,75,72,51,7,15,7,11,11,1972,432,High,Medium,93,51,64,76,71,77
7004,2018-05-01,23,Newcastle,3934," M. Ritchie",M.,Ritchie,27,76,76,75,LM,0,338,79,72,38,74,75,358,76,72,65,70,75,382,77,74,74,73,84,366,76,72,80,61,77,338,70,46,75,75,72,72,72,56,54,53,61,15,8,11,14,13,2006,418,Medium,Medium,75,74,74,76,51,68
7005,2018-05-01,23,Newcastle,3562," C. Clark",C.,Clark,27,76,77,75,CB,1,280,39,43,79,62,57,266,51,52,43,61,59,304,56,66,59,72,51,343,71,73,69,76,54,313,82,75,50,51,55,55,70,75,77,80,59,14,7,12,14,12,1797,375,Medium,Medium,62,52,54,55,77,75
7006,2018-05-01,20,Southampton,4573," A. McCarthy",A.,McCarthy,27,76,77,75,GK,1,89,11,17,16,33,12,102,17,15,18,35,17,261,58,56,35,69,43,200,20,68,35,63,14,164,35,22,16,50,41,41,63,13,13,12,369,76,73,64,77,79,1223,426,Medium,Medium,76,73,64,79,57,77
7007,2018-05-01,20,Southampton,6194," W. Hoedt",W.,Hoedt,23,76,82,75,CB,6,270,40,30,78,67,55,261,58,31,36,74,62,285,66,66,41,74,38,355,72,75,71,78,59,283,78,77,29,62,37,37,70,75,78,74,57,15,10,13,8,11,1738,380,Medium,High,66,46,58,57,77,76
7008,2018-05-01,20,Southampton,5272," P. Højbjerg",P.,Højbjerg,21,76,81,75,CM,5,320,66,55,60,79,60,367,75,69,70,74,79,340,65,64,71,75,65,372,78,64,80,80,70,339,78,74,62,74,51,51,69,65,73,64,50,9,7,12,11,11,1990,424,Medium,Medium,64,63,74,75,69,79
7009,2018-05-01,20,Southampton,3811," N. Redmond",N.,Redmond,23,76,80,76,RM,4,302,72,69,33,73,55,355,80,69,65,63,78,415,88,85,91,65,86,308,71,50,72,47,68,264,38,22,74,73,57,57,68,18,26,30,58,12,14,16,6,10,1776,381,High,Medium,86,68,71,80,24,52
7010,2018-05-01,12,"Man Utd",3820," P. Jones",P.,Jones,25,80,81,79,CB,1,327,64,50,78,75,60,268,60,38,35,67,68,317,60,65,54,79,59,366,68,83,75,81,59,322,85,81,42,59,55,55,72,78,81,82,51,10,8,6,16,11,1892,407,Medium,High,63,56,65,63,80,80
7011,2018-05-01,21,Spurs,3905," K. Trippier",K.,Trippier,26,80,81,80,RB,1,325,89,45,72,75,44,375,75,80,68,76,76,384,78,77,77,76,76,378,79,74,88,71,66,329,70,78,64,78,39,39,73,77,80,79,54,11,14,8,11,10,2081,441,High,High,77,57,78,76,78,75
7012,2018-05-01,21,Spurs,4842," E. Lamela",E.,Lamela,25,80,81,80,CAM,1,381,77,73,71,83,77,402,85,83,79,73,82,374,78,74,77,74,71,360,80,64,75,59,82,352,74,43,79,81,75,75,75,37,47,39,57,10,15,11,8,13,2049,426,High,High,76,77,80,82,45,66
7013,2018-05-01,26,Leicester,20479," O. Ndidi",O.,Ndidi,20,80,86,81,CB,6,316,50,50,76,74,66,336,74,58,58,72,74,363,74,74,70,78,67,402,78,84,88,81,71,355,85,82,66,67,55,55,74,80,84,83,54,13,14,7,7,13,2073,441,Medium,High,74,62,66,73,82,84
7014,2018-05-01,33,Watford,25311," O. Karnezis",O.,Karnezis,31,80,80,79,GK,0,95,19,16,24,22,14,96,15,11,11,36,23,248,44,34,45,76,49,203,22,64,33,66,18,119,18,23,10,47,21,21,22,13,15,24,389,80,79,72,77,81,1202,428,Medium,Medium,80,79,72,81,39,77
7015,2018-05-01,33,Watford,13823," A. Doucouré",A.,Doucouré,24,80,84,79,CDM,4,357,68,73,66,82,68,315,78,41,42,74,80,346,67,75,60,74,70,392,77,71,86,83,75,355,78,82,73,77,45,45,74,75,83,75,68,15,12,12,15,14,2066,453,High,Medium,71,73,73,76,78,82
7016,2018-05-01,43,Burnley,3909," B. Mee",B.,Mee,27,80,80,79,CB,0,267,63,30,78,67,29,270,63,45,31,64,67,348,68,66,66,76,72,357,60,91,83,84,39,296,82,80,38,60,36,36,74,80,81,80,58,15,7,12,10,14,1837,396,Medium,High,67,38,61,66,80,84
7017,2018-05-01,6,"Crystal Palace",4796," M. Sakho",M.,Sakho,27,80,81,79,CB,1,251,58,23,74,76,20,260,50,50,30,68,62,290,53,60,52,72,53,330,51,76,75,90,38,291,87,80,32,52,40,40,75,76,82,79,50,14,12,9,7,8,1709,372,Medium,High,57,33,63,55,79,85
7018,2018-05-01,127,Bournemouth,2537," A. Begović",A.,Begović,30,80,80,79,GK,0,76,14,12,12,26,12,104,16,17,15,32,24,277,52,58,52,75,40,194,28,38,36,80,12,148,42,21,11,34,40,40,62,13,11,12,390,80,81,72,77,80,1225,445,Medium,Medium,80,81,72,80,55,77
7019,2018-05-01,45,Swansea,3309," L. Fabiański",L.,Fabiański,32,80,80,79,GK,0,75,14,13,11,20,17,98,14,18,12,32,22,264,50,47,52,71,44,192,14,68,25,65,20,148,43,16,15,52,22,22,63,11,12,13,394,78,83,70,79,84,1207,442,Medium,Medium,78,83,70,84,48,79
7020,2018-05-01,1,Arsenal,3452," D. Welbeck",D.,Welbeck,26,79,80,78,ST,1,370,69,75,74,76,76,345,80,61,62,64,78,390,83,84,82,78,63,385,77,80,81,78,69,329,75,32,80,72,70,70,76,28,38,33,53,9,10,6,12,16,1971,423,High,High,84,74,71,79,37,78
7021,2018-05-01,4,Chelsea,10466," W. Caballero",W.,Caballero,35,79,79,78,GK,0,91,12,11,22,33,13,124,12,23,11,48,30,259,43,46,39,76,55,213,23,70,37,69,14,119,30,19,7,47,16,16,56,15,11,12,386,79,76,72,78,81,1230,431,Medium,Medium,79,76,72,81,45,78
7022,2018-05-01,4,Chelsea,25313," D. Zappacosta",D.,Zappacosta,25,79,83,78,RWB,4,349,80,60,68,72,69,351,76,74,59,68,74,389,78,85,75,74,77,376,74,69,90,71,72,344,75,75,71,64,59,59,73,75,77,79,45,11,9,8,6,11,2085,445,High,High,82,66,71,75,75,76
7023,2018-05-01,7,Everton,3222," P. Jagielka",P.,Jagielka,34,79,79,78,CB,0,278,55,30,78,71,44,263,49,55,31,66,62,294,50,59,51,72,62,356,69,83,71,79,54,312,79,79,51,39,64,64,76,80,81,79,169,32,33,38,32,34,1912,371,Medium,High,55,46,58,55,80,77
7024,2018-05-01,7,Everton,2839," T. Walcott",T.,Walcott,28,79,79,78,RM,0,347,72,74,58,72,71,369,80,76,74,61,78,419,92,91,83,76,77,338,76,66,71,60,65,322,65,35,76,72,74,74,76,33,39,36,45,11,8,9,9,8,1948,416,Medium,Medium,91,73,71,79,38,64
7025,2018-05-01,10,Liverpool,10458," A. Robertson",A.,Robertson,23,79,84,78,LWB,5,308,80,60,65,71,32,314,76,71,30,61,76,402,84,86,81,77,74,341,67,60,85,68,61,340,75,77,64,69,55,55,72,77,79,76,50,11,8,10,7,14,1987,439,High,High,85,60,69,76,76,73
7026,2018-05-01,11,"Man City",3799," F. Delph",F.,Delph,27,79,79,79,LWB,0,334,74,63,56,82,59,364,83,72,53,76,80,405,78,75,89,77,86,380,80,68,89,68,75,370,84,77,72,72,65,65,76,76,80,79,50,10,9,14,11,6,2138,456,High,High,76,69,76,83,76,76
7027,2018-05-01,11,"Man City",5328," Danilo",Danilo,Danilo,25,79,81,78,RB,2,351,73,61,69,76,72,372,73,76,76,69,78,372,75,80,73,79,65,398,85,75,85,79,74,360,74,81,75,63,67,67,69,73,77,78,53,14,5,15,14,5,2134,449,High,Medium,78,70,72,74,76,79
