,matchdate,teamId,playerId,firstName,lastName,position,fullPosition
977,2021-04-25,9,33124,Pascal,Struijk,D,Centre Central Defender
978,2021-04-25,9,5064,Hélder Wander,Sousa de Azevedo e Costa,F,Left/Right Winger
979,2021-04-25,12,13565,Marcus,Rashford,F,Left/Centre Second Striker
980,2021-04-25,12,9566,Harry,Maguire,D,Centre Central Defender
981,2021-04-25,12,5066,Victor,Lindelöf,D,Centre/Right Central Defender
982,2021-04-25,12,14824,Scott,McTominay,M,Centre Central Midfielder
983,2021-04-25,12,13988,Dean,Henderson,G,Goalkeeper
984,2021-04-25,12,4608,Luke,Shaw,D,Left Full Back
985,2021-04-25,12,23396,Bruno Miguel,Borges Fernandes,M,Left/Centre/Right Attacking Midfielder
986,2021-04-25,12,25266,Mason,Greenwood,F,Centre Striker
987,2021-04-25,12,14164,Aaron,Wan-Bissaka,D,Right Full Back
988,2021-04-25,12,5906,Frederico,Rodrigues de Paula Santos,M,Centre Central Midfielder
989,2021-04-25,12,13797,Daniel,James,M,Left/Right Winger
990,2021-04-25,2,4245,Emiliano,Martínez,G,Goalkeeper
991,2021-04-25,2,8658,Ollie,Watkins,F,Left/Centre/Right Second Striker
992,2021-04-25,2,4815,Matt,Targett,D,Left Full Back
993,2021-04-25,2,51423,John,McGinn,M,Centre Central Midfielder
994,2021-04-25,2,13274,Ezri,Konsa Ngoyo,D,Centre Central Defender
995,2021-04-25,2,8900,Tyrone,Mings,D,Centre Central Defender
996,2021-04-25,2,4115,Ross,Barkley,M,Centre Attacking Midfielder
997,2021-04-25,2,11033,Anwar,El Ghazi,M,Left/Right Winger
998,2021-04-25,2,24626,Douglas Luiz,Soares de Paulo,M,Centre Central Midfielder
999,2021-04-25,2,10394,Bertrand,Traoré,F,Centre Striker
1000,2021-04-25,2,4183,Ahmed Eissa,El Mohamady Abdel Fattah,D,Right Full Back
1001,2021-04-25,36,10424,Semi,Ajayi,D,Centre Central Defender
1002,2021-04-25,36,4331,Sam,Johnstone,G,Goalkeeper
1003,2021-04-25,36,5548,Mbaye,Diagne,F,Centre Striker
1004,2021-04-25,36,32796,Okay,Yokuslu,M,Centre Defensive Midfielder
1005,2021-04-25,36,21887,Conor,Gallagher,M,Centre Central Midfielder
1006,2021-04-25,36,3312,Kyle,Bartley,D,Centre Central Defender
1007,2021-04-25,36,4725,Callum,Robinson,F,Left/Centre Striker
1008,2021-04-25,36,10491,Darnell,Furlong,D,Right Full Back
1009,2021-04-25,36,4864,Conor,Townsend,D,Left Full Back
1010,2021-04-25,36,11363,Matheus Fellipe,Costa Pereira,F,Left/Centre/Right Winger
1011,2021-04-25,36,10428,Ainsley,Maitland-Niles,M,Left/Right Wing Back
1012,2021-04-24,10,13511,Roberto Firmino,Barbosa de Oliveira,F,Left/Centre/Right Striker
1013,2021-04-24,10,6519,Sadio,Mané,F,Left/Right Winger
1014,2021-04-24,10,19758,Diogo José,Teixeira da Silva,F,Left/Centre/Right Striker
1015,2021-04-24,10,5264,Thiago,Alcántara do Nascimento,M,Centre Central Midfielder
1016,2021-04-24,10,5178,Mohamed,Salah Ghaly,F,Left/Centre/Right Winger
1017,2021-04-24,10,11247,Fabio Henrique,Tavares,M,Centre Defensive Midfielder
1018,2021-04-24,10,50165,Ozan,Kabak,D,Centre Central Defender
1019,2021-04-24,10,14732,Trent,Alexander-Arnold,D,Right Full Back
1020,2021-04-24,10,10458,Andrew,Robertson,D,Left Full Back
1021,2021-04-24,10,20559,Alisson,Ramses Becker,G,Goalkeeper
1022,2021-04-24,10,7114,Georginio,Wijnaldum,M,Left/Centre/Right Attacking Midfielder
1023,2021-04-24,23,4340,Paul,Dummett,D,Left Full Back
1024,2021-04-24,23,3934,Matt,Ritchie,M,Left/Right Winger
1025,2021-04-24,23,4135,Jonjo,Shelvey,M,Centre Central Midfielder
1026,2021-04-24,23,12817,Allan,Saint-Maximin,F,Left/Right Winger
1027,2021-04-24,23,5672,Federico,Fernández,D,Centre Central Defender
1028,2021-04-24,23,14897,Sean,Longstaff,M,Centre Central Midfielder
1029,2021-04-24,23,54312,Miguel,Almirón,M,Left/Centre/Right Second Striker
1030,2021-04-24,23,9662,Jacob,Murphy,M,Left/Right Winger
1031,2021-04-24,23,3562,Ciaran,Clark,D,Central Defender
1032,2021-04-24,23,6451,Martin,Dúbravka,G,Goalkeeper
1033,2021-04-24,23,20607,Joelinton Cássio,Apolinário de Lira,F,Centre Striker
1034,2021-04-24,25,32435,Fabián,Balbuena,D,Centre Central Defender
1035,2021-04-24,25,49884,Issa,Diop,D,Centre Central Defender
1036,2021-04-24,25,25183,Tomas,Soucek,M,Centre Defensive Midfielder
1037,2021-04-24,25,3309,Lukasz,Fabianski,G,Goalkeeper
1038,2021-04-24,25,5514,Angelo,Ogbonna,D,Left/Centre Central Defender
1039,2021-04-24,25,8868,Jarrod,Bowen,F,Centre Striker
1040,2021-04-24,25,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
1041,2021-04-24,25,3958,Ryan,Fredericks,D,Right Full Back
1042,2021-04-24,25,3014,Mark,Noble,M,Centre Central Midfielder
1043,2021-04-24,25,25246,Pablo,Fornals,M,Centre Central Midfielder
1044,2021-04-24,25,7336,Vladimir,Coufal,D,Right Full Back
1045,2021-04-24,4,15559,Christian,Pulisic,M,Left/Centre/Right Attacking Midfielder
1046,2021-04-24,4,13492,N'Golo,Kanté,M,Centre Central Midfielder
1047,2021-04-24,4,23599,Timo,Werner,F,Centre Striker
1048,2021-04-24,4,14580,Mason,Mount,M,Centre Attacking Midfielder
1049,2021-04-24,4,4496,César,Azpilicueta,D,Left/Right Full Back
1050,2021-04-24,4,5682,Jorge Luiz,Frello Filho,M,Centre Central Midfielder
1051,2021-04-24,4,4495,Andreas,Christensen,D,Centre Central Defender
1052,2021-04-24,4,54889,Édouard,Mendy,G,Goalkeeper
1053,2021-04-24,4,5754,Thiago Emiliano,da Silva,D,Centre Central Defender
1054,2021-04-24,4,16801,Antonio,Rüdiger,D,Centre Central Defender
1055,2021-04-24,4,13491,Ben,Chilwell,D,Left Full Back
1056,2021-04-24,18,4258,Enda,Stevens,D,Left Full Back
1057,2021-04-24,18,9169,George,Baldock,D,Right Full Back
1058,2021-04-24,18,8444,John,Fleck,M,Centre Central Midfielder
1059,2021-04-24,18,14608,Jayden,Bogle,D,Right Wing Back
1060,2021-04-24,18,14779,Kean,Bryan,D,Centre Central Defender
1061,2021-04-24,18,9266,Ben,Osborn,M,Centre Central Midfielder
1062,2021-04-24,18,13703,Aaron,Ramsdale,G,Goalkeeper
1063,2021-04-24,18,3924,Oliver,Norwood,M,Centre Central Midfielder
1064,2021-04-24,18,2340,David,McGoldrick,F,Striker
1065,2021-04-24,18,14742,Rhian,Brewster,F,Centre Striker
1066,2021-04-24,18,4394,John,Egan,D,Centre Central Defender
1067,2021-04-24,131,9426,Adam,Webster,D,Centre Central Defender
1068,2021-04-24,131,22542,Pascal,Groß,M,Centre Central Midfielder
1069,2021-04-24,131,14538,Robert,Sánchez,G,Goalkeeper
1070,2021-04-24,131,8163,Lewis,Dunk,D,Centre Central Defender
1071,2021-04-24,131,50245,Yves,Bissouma,M,Centre Central Midfielder
1072,2021-04-24,131,108751,Jakub,Moder,M,Centre Central Midfielder
1073,2021-04-24,131,3452,Danny,Welbeck,F,Centre Striker
1074,2021-04-24,131,4618,Adam,Lallana,M,Left/Centre/Right Attacking Midfielder
1075,2021-04-24,131,20486,Leandro,Trossard,F,Left/Centre Winger
1076,2021-04-24,131,4874,Joël,Veltman,D,Centre/Right Full Back
1077,2021-04-24,131,16256,Neal,Maupay,F,Centre Striker
1078,2021-04-23,1,4985,Bernd,Leno,G,Goalkeeper
1079,2021-04-23,1,11575,Rob,Holding,D,Centre Central Defender
1080,2021-04-23,1,14445,Emile,Smith Rowe,M,Midfielder
1081,2021-04-23,1,12136,Granit,Xhaka,M,Centre Central Midfielder
1082,2021-04-23,1,7163,Dani,Ceballos,M,Left/Centre/Right Attacking Midfielder
1083,2021-04-23,1,50252,Nicolas,Pépé,F,Right Winger
1084,2021-04-23,1,14451,Eddie,Nketiah,F,Centre Striker
1085,2021-04-23,1,20097,Pablo,Marí,D,Centre Central Defender
1086,2021-04-23,1,49481,Bukayo,Saka,M,Left Winger
1087,2021-04-23,1,4936,Thomas,Partey,M,Centre Defensive Midfielder
1088,2021-04-23,1,4620,Calum,Chambers,D,Centre/Right Central Defender
1089,2021-04-23,7,11300,James,Rodríguez,M,Left/Centre/Right Attacking Midfielder
1090,2021-04-23,7,4640,Jordan,Pickford,G,Goalkeeper
1091,2021-04-23,7,15994,Allan,Marques Loureiro,M,Centre/Right Central Midfielder
1092,2021-04-23,7,5061,André Filipe,Tavares Gomes,M,Centre Central Midfielder
1093,2021-04-23,7,3600,Séamus,Coleman,D,Right Full Back
1094,2021-04-23,7,4421,Gylfi,Sigurdsson,M,Left/Centre/Right Attacking Midfielder
1095,2021-04-23,7,5758,Lucas,Digne,D,Left Full Back
1096,2021-04-23,7,9576,Dominic,Calvert-Lewin,F,Left/Centre Second Striker
1097,2021-04-23,7,10564,Mason,Holgate,D,Centre Central Defender
1098,2021-04-23,7,10968,Ben,Godfrey,D,Centre Central Defender
1099,2021-04-23,7,24630,Richarlison,de Andrade,F,Left/Centre/Right Second Striker
1100,2021-04-22,26,20479,Wilfred,Ndidi,M,Centre Central Midfielder
1101,2021-04-22,26,8979,Jamie,Vardy,F,Centre Striker
1102,2021-04-22,26,2508,Kasper,Schmeichel,G,Goalkeeper
1103,2021-04-22,26,8456,James,Maddison,M,Left/Centre/Right Attacking Midfielder
1104,2021-04-22,26,66284,Wesley,Fofana,D,Centre Central Defender
1105,2021-04-22,26,26216,Çaglar,Söyüncü,D,Centre Central Defender
1106,2021-04-22,26,23796,Luke,Thomas,D,Defender
1107,2021-04-22,26,3156,Jonny,Evans,D,Centre Central Defender
1108,2021-04-22,26,6712,Timothy,Castagne,D,Right Full Back
1109,2021-04-22,26,5865,Youri,Tielemans,M,Centre Central Midfielder
1110,2021-04-22,26,13554,Kelechi,Iheanacho,F,Centre Striker
1111,2021-04-22,36,32796,Okay,Yokuslu,M,Centre Defensive Midfielder
1112,2021-04-22,36,11363,Matheus Fellipe,Costa Pereira,F,Left/Centre/Right Winger
1113,2021-04-22,36,15154,Dara,O'Shea,D,Central Defender
1114,2021-04-22,36,3312,Kyle,Bartley,D,Centre Central Defender
1115,2021-04-22,36,4074,Matt,Phillips,M,Left/Right Winger
1116,2021-04-22,36,10428,Ainsley,Maitland-Niles,M,Left/Right Wing Back
1117,2021-04-22,36,4864,Conor,Townsend,D,Left Full Back
1118,2021-04-22,36,4725,Callum,Robinson,F,Left/Centre Striker
1119,2021-04-22,36,10491,Darnell,Furlong,D,Right Full Back
1120,2021-04-22,36,5548,Mbaye,Diagne,F,Centre Striker
1121,2021-04-22,36,4331,Sam,Johnstone,G,Goalkeeper
1122,2021-04-21,21,4664,Hugo,Lloris,G,Goalkeeper
1123,2021-04-21,21,5272,Pierre-Emile,Højbjerg,M,Centre Central Midfielder
1124,2021-04-21,21,39606,Sergio,Reguilón,D,Left Full Back
1125,2021-04-21,21,25329,Tanguy,Ndombele,M,Centre Central Midfielder
1126,2021-04-21,21,11293,Serge,Aurier,D,Right Full Back
1127,2021-04-21,21,3513,Gareth,Bale,F,Left/Right Winger
1128,2021-04-21,21,5762,Lucas,Rodrigues Moura da Silva,F,Right Winger
1129,2021-04-21,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
1130,2021-04-21,21,19851,Giovani,Lo Celso,M,Centre Attacking Midfielder
1131,2021-04-21,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
1132,2021-04-21,21,4112,Eric,Dier,M,Centre Defensive Midfielder
1133,2021-04-21,20,4573,Alex,McCarthy,G,Goalkeeper
1134,2021-04-21,20,4617,James,Ward-Prowse,M,Centre Central Midfielder
1135,2021-04-21,20,2839,Theo,Walcott,F,Right Winger
1136,2021-04-21,20,8245,Danny,Ings,F,Centre Striker
1137,2021-04-21,20,12186,Stuart,Armstrong,M,Left Winger
1138,2021-04-21,20,13815,Kyle,Walker-Peters,D,Right Full Back
1139,2021-04-21,20,20109,Jannik,Vestergaard,D,Centre Central Defender
1140,2021-04-21,20,51775,Mohammed,Salisu,D,Centre Central Defender
1141,2021-04-21,20,10905,Che,Adams,F,Centre Striker
1142,2021-04-21,20,14452,Nathan,Tella,M,Midfielder
1143,2021-04-21,20,19589,Jan,Bednarek,D,Centre Central Defender
1144,2021-04-21,2,8900,Tyrone,Mings,D,Centre Central Defender
1145,2021-04-21,2,13274,Ezri,Konsa Ngoyo,D,Centre Central Defender
1146,2021-04-21,2,51423,John,McGinn,M,Centre Central Midfielder
1147,2021-04-21,2,19888,Jacob,Ramsey,M,Midfielder
1148,2021-04-21,2,4245,Emiliano,Martínez,G,Goalkeeper
1149,2021-04-21,2,4815,Matt,Targett,D,Left Full Back
1150,2021-04-21,2,24626,Douglas Luiz,Soares de Paulo,M,Centre Central Midfielder
1151,2021-04-21,2,13344,Matthew,Cash,D,Right Full Back
1152,2021-04-21,2,10394,Bertrand,Traoré,F,Centre Striker
1153,2021-04-21,2,45351,Marvelous,Nakamba,M,Centre Central Midfielder
1154,2021-04-21,2,8658,Ollie,Watkins,F,Left/Centre/Right Second Striker
1155,2021-04-21,11,5067,Bernardo Mota,Veiga de Carvalho e Silva,M,Left/Centre Attacking Midfielder
1156,2021-04-21,11,5101,Ilkay,Gündogan,M,Centre Central Midfielder
1157,2021-04-21,11,19620,Oleksandr,Zinchenko,D,Left Full Back
1158,2021-04-21,11,19680,Gabriel Fernando,de Jesus,F,Left/Centre/Right Second Striker
1159,2021-04-21,11,16286,Rodrigo,Hernández Cascante,M,Centre Central Midfielder
1160,2021-04-21,11,16431,Rúben Santos,Gato Alves Dias,D,Centre Central Defender
1161,2021-04-21,11,3955,Kyle,Walker,D,Right Full Back
1162,2021-04-21,11,8983,Riyad,Mahrez,F,Left/Right Winger
1163,2021-04-21,11,14805,Phil,Foden,M,Centre/Right Attacking Midfielder
1164,2021-04-21,11,4505,John,Stones,D,Centre Central Defender
1165,2021-04-21,11,12707,Ederson,Santana de Moraes,G,Goalkeeper
1166,2021-04-20,4,4495,Andreas,Christensen,D,Centre Central Defender
1167,2021-04-20,4,20750,Hakim,Ziyech,M,Left/Centre/Right Attacking Midfielder
1168,2021-04-20,4,14580,Mason,Mount,M,Centre Attacking Midfielder
1169,2021-04-20,4,14571,Reece,James,D,Right Full Back
1170,2021-04-20,4,4093,Marcos,Alonso,D,Left Full Back
1171,2021-04-20,4,5682,Jorge Luiz,Frello Filho,M,Centre Central Midfielder
1172,2021-04-20,4,16801,Antonio,Rüdiger,D,Centre Central Defender
1173,2021-04-20,4,5175,Kurt,Zouma,D,Centre Central Defender
1174,2021-04-20,4,15559,Christian,Pulisic,M,Left/Centre/Right Attacking Midfielder
1175,2021-04-20,4,11373,Kepa,Arrizabalaga,G,Goalkeeper
1176,2021-04-20,4,20810,Kai,Havertz,M,Left/Centre/Right Attacking Midfielder
1177,2021-04-20,131,63633,Alexis,Mac Allister,M,Left/Centre/Right Attacking Midfielder
1178,2021-04-20,131,4874,Joël,Veltman,D,Centre/Right Full Back
1179,2021-04-20,131,9426,Adam,Webster,D,Centre Central Defender
1180,2021-04-20,131,50245,Yves,Bissouma,M,Centre Central Midfielder
1181,2021-04-20,131,20486,Leandro,Trossard,F,Left/Centre Winger
1182,2021-04-20,131,14538,Robert,Sánchez,G,Goalkeeper
1183,2021-04-20,131,8163,Lewis,Dunk,D,Centre Central Defender
1184,2021-04-20,131,8707,Dan,Burn,D,Centre Central Defender
1185,2021-04-20,131,22542,Pascal,Groß,M,Centre Central Midfielder
1186,2021-04-20,131,3452,Danny,Welbeck,F,Centre Striker
1187,2021-04-20,131,14548,Ben,White,D,Central Defender
1188,2021-04-19,9,66378,Illan,Meslier,G,Goalkeeper
1189,2021-04-19,9,10768,Kalvin,Phillips,M,Centre Central Midfielder
1190,2021-04-19,9,33135,Jack,Harrison,M,Left Winger
1191,2021-04-19,9,4291,Patrick,Bamford,F,Centre Striker
1192,2021-04-19,9,33124,Pascal,Struijk,D,Centre Central Defender
1193,2021-04-19,9,10532,Tyler,Roberts,F,Centre Second Striker
1194,2021-04-19,9,22698,Ezgjan,Alioski,M,Left/Right Winger
1195,2021-04-19,9,3314,Luke,Ayling,D,Right Full Back
1196,2021-04-19,9,5790,Diego,Llorente,D,Centre Central Defender
1197,2021-04-19,9,5064,Hélder Wander,Sousa de Azevedo e Costa,F,Left/Right Winger
1198,2021-04-19,9,8148,Stuart,Dallas,M,Left/Centre/Right Winger
1199,2021-04-19,10,7114,Georginio,Wijnaldum,M,Left/Centre/Right Attacking Midfielder
1200,2021-04-19,10,19758,Diogo José,Teixeira da Silva,F,Left/Centre/Right Striker
1201,2021-04-19,10,5264,Thiago,Alcántara do Nascimento,M,Centre Central Midfielder
1202,2021-04-19,10,50165,Ozan,Kabak,D,Centre Central Defender
1203,2021-04-19,10,6519,Sadio,Mané,F,Left/Right Winger
1204,2021-04-19,10,13511,Roberto Firmino,Barbosa de Oliveira,F,Left/Centre/Right Striker
1205,2021-04-19,10,14732,Trent,Alexander-Arnold,D,Right Full Back
1206,2021-04-19,10,20559,Alisson,Ramses Becker,G,Goalkeeper
1207,2021-04-19,10,11247,Fabio Henrique,Tavares,M,Centre Defensive Midfielder
1208,2021-04-19,10,2100,James,Milner,M,Left/Centre/Right Central Midfielder
1209,2021-04-19,10,10458,Andrew,Robertson,D,Left Full Back
1210,2021-04-18,1,11575,Rob,Holding,D,Centre Central Defender
1211,2021-04-18,1,4474,Héctor,Bellerín,D,Right Full Back
1212,2021-04-18,1,14445,Emile,Smith Rowe,M,Midfielder
1213,2021-04-18,1,50234,Gabriel,dos Santos Magalhães,D,Centre Central Defender
1214,2021-04-18,1,7163,Dani,Ceballos,M,Left/Centre/Right Attacking Midfielder
1215,2021-04-18,1,49481,Bukayo,Saka,M,Left Winger
1216,2021-04-18,1,12136,Granit,Xhaka,M,Centre Central Midfielder
1217,2021-04-18,1,5239,Mohamed Naser,El Sayed Elneny,M,Centre Defensive Midfielder
1218,2021-04-18,1,12192,Mat,Ryan,G,Goalkeeper
1219,2021-04-18,1,66104,Gabriel Teodoro,Martinelli Silva,F,Left Winger
1220,2021-04-18,1,6899,Alexandre,Lacazette,F,Centre Striker
1221,2021-04-18,34,8192,Bobby,De Cordova-Reid,F,Centre Striker
1222,2021-04-18,34,32162,André-Frank,Zambo Anguissa,M,Centre Central Midfielder
1223,2021-04-18,34,14624,Antonee,Robinson,D,Left Full Back
1224,2021-04-18,34,5748,Alphonse,Areola,G,Goalkeeper
1225,2021-04-18,34,10439,Ola,Aina,D,Right Full Back
1226,2021-04-18,34,5079,Ivan,Cavaleiro,F,Left/Right Winger
1227,2021-04-18,34,13278,Ademola,Lookman,F,Left/Right Winger
1228,2021-04-18,34,5583,Mario,Lemina,M,Centre Central Midfielder
1229,2021-04-18,34,20048,Josh,Maja,F,Centre Striker
1230,2021-04-18,34,26151,Joachim,Andersen,D,Centre Central Defender
1231,2021-04-18,34,13549,Tosin,Adarabioyo,D,Centre Central Defender
1232,2021-04-18,12,23396,Bruno Miguel,Borges Fernandes,M,Left/Centre/Right Attacking Midfielder
1233,2021-04-18,12,13565,Marcus,Rashford,F,Left/Centre Second Striker
1234,2021-04-18,12,25266,Mason,Greenwood,F,Centre Striker
1235,2021-04-18,12,14164,Aaron,Wan-Bissaka,D,Right Full Back
1236,2021-04-18,12,14824,Scott,McTominay,M,Centre Central Midfielder
1237,2021-04-18,12,3920,Paul,Pogba,M,Centre Central Midfielder
1238,2021-04-18,12,9566,Harry,Maguire,D,Centre Central Defender
1239,2021-04-18,12,5906,Frederico,Rodrigues de Paula Santos,M,Centre Central Midfielder
1240,2021-04-18,12,5066,Victor,Lindelöf,D,Centre/Right Central Defender
1241,2021-04-18,12,13988,Dean,Henderson,G,Goalkeeper
1242,2021-04-18,12,4608,Luke,Shaw,D,Left Full Back
1243,2021-04-18,43,3756,Chris,Wood,F,Centre Striker
1244,2021-04-18,43,4487,Matthew,Lowton,D,Right Full Back
1245,2021-04-18,43,9457,Josh,Brownhill,M,Centre Central Midfielder
1246,2021-04-18,43,4489,Ashley,Westwood,M,Centre Central Midfielder
1247,2021-04-18,43,3909,Ben,Mee,D,Left/Centre Central Defender
1248,2021-04-18,43,8143,James,Tarkowski,D,Centre Central Defender
1249,2021-04-18,43,2889,Jack,Cork,M,Centre Central Midfielder
1250,2021-04-18,43,24797,Dwight,McNeil,M,Left/Centre Winger
1251,2021-04-18,43,6210,Jóhann,Gudmundsson,M,Left Winger
1252,2021-04-18,43,13485,Bailey,Peacock-Farrell,G,Goalkeeper
1253,2021-04-18,43,8691,Charlie,Taylor,D,Left Full Back
1254,2021-04-17,23,4135,Jonjo,Shelvey,M,Centre Central Midfielder
1255,2021-04-17,23,4340,Paul,Dummett,D,Left Full Back
1256,2021-04-17,23,9662,Jacob,Murphy,M,Left/Right Winger
1257,2021-04-17,23,20607,Joelinton Cássio,Apolinário de Lira,F,Centre Striker
1258,2021-04-17,23,3934,Matt,Ritchie,M,Left/Right Winger
1259,2021-04-17,23,14897,Sean,Longstaff,M,Centre Central Midfielder
1260,2021-04-17,23,3562,Ciaran,Clark,D,Central Defender
1261,2021-04-17,23,6451,Martin,Dúbravka,G,Goalkeeper
1262,2021-04-17,23,54312,Miguel,Almirón,M,Left/Centre/Right Second Striker
1263,2021-04-17,23,5672,Federico,Fernández,D,Centre Central Defender
1264,2021-04-17,23,12817,Allan,Saint-Maximin,F,Left/Right Winger
1265,2021-04-17,25,49884,Issa,Diop,D,Centre Central Defender
1266,2021-04-17,25,8868,Jarrod,Bowen,F,Centre Striker
1267,2021-04-17,25,25183,Tomas,Soucek,M,Centre Defensive Midfielder
1268,2021-04-17,25,4198,Craig,Dawson,D,Centre Central Defender
1269,2021-04-17,25,4337,Jesse,Lingard,M,Left/Centre/Right Attacking Midfielder
1270,2021-04-17,25,3014,Mark,Noble,M,Centre Central Midfielder
1271,2021-04-17,25,15212,Ben,Johnson,D,Right Full Back
1272,2021-04-17,25,5514,Angelo,Ogbonna,D,Left/Centre Central Defender
1273,2021-04-17,25,7336,Vladimir,Coufal,D,Right Full Back
1274,2021-04-17,25,3309,Lukasz,Fabianski,G,Goalkeeper
1275,2021-04-17,25,25246,Pablo,Fornals,M,Centre Central Midfielder
1276,2021-04-17,38,5866,Leander,Dendoncker,M,Centre Central Midfielder
1277,2021-04-17,38,5806,Willian José,Da Silva,F,Centre Striker
1278,2021-04-17,38,11341,Rui Pedro,dos Santos Patrício,G,Goalkeeper
1279,2021-04-17,38,11362,Daniel,Castelo Podence,M,Left/Right Winger
1280,2021-04-17,38,4136,Conor,Coady,D,Centre Central Defender
1281,2021-04-17,38,16204,Willy,Boly,D,Centre Central Defender
1282,2021-04-17,38,11259,João Filipe Iria,Santos Moutinho,M,Centre Central Midfielder
1283,2021-04-17,38,20745,Romain,Saïss,M,Centre Defensive Midfielder
1284,2021-04-17,38,4979,Adama,Traoré,F,Right Winger
1285,2021-04-17,38,16642,Nélson,Cabral Semedo,D,Right Full Back
1286,2021-04-17,38,71432,Rayan,Aït-Nouri,D,Left Full Back
1287,2021-04-17,18,19731,Ethan,Ampadu,D,Centre Central Defender
1288,2021-04-17,18,3924,Oliver,Norwood,M,Centre Central Midfielder
1289,2021-04-17,18,2340,David,McGoldrick,F,Striker
1290,2021-04-17,18,4394,John,Egan,D,Centre Central Defender
1291,2021-04-17,18,9169,George,Baldock,D,Right Full Back
1292,2021-04-17,18,13703,Aaron,Ramsdale,G,Goalkeeper
1293,2021-04-17,18,8444,John,Fleck,M,Centre Central Midfielder
1294,2021-04-17,18,14779,Kean,Bryan,D,Centre Central Defender
1295,2021-04-17,18,14742,Rhian,Brewster,F,Centre Striker
1296,2021-04-17,18,4258,Enda,Stevens,D,Left Full Back
1297,2021-04-17,18,9266,Ben,Osborn,M,Centre Central Midfielder
1298,2021-04-16,7,4640,Jordan,Pickford,G,Goalkeeper
1299,2021-04-16,7,10564,Mason,Holgate,D,Centre Central Defender
1300,2021-04-16,7,4333,Michael,Keane,D,Centre Central Defender
1301,2021-04-16,7,11300,James,Rodríguez,M,Left/Centre/Right Attacking Midfielder
1302,2021-04-16,7,15994,Allan,Marques Loureiro,M,Centre/Right Central Midfielder
1303,2021-04-16,7,4421,Gylfi,Sigurdsson,M,Left/Centre/Right Attacking Midfielder
1304,2021-04-16,7,13389,Tom,Davies,M,Centre Central Midfielder
1305,2021-04-16,7,24630,Richarlison,de Andrade,F,Left/Centre/Right Second Striker
1306,2021-04-16,7,10968,Ben,Godfrey,D,Centre Central Defender
1307,2021-04-16,7,4717,Alex,Iwobi,F,Left/Centre/Right Second Striker
1308,2021-04-16,7,5758,Lucas,Digne,D,Left Full Back
1309,2021-04-16,21,39606,Sergio,Reguilón,D,Left Full Back
1310,2021-04-16,21,4916,Toby,Alderweireld,D,Centre/Right Central Defender
1311,2021-04-16,21,25329,Tanguy,Ndombele,M,Centre Central Midfielder
1312,2021-04-16,21,5272,Pierre-Emile,Højbjerg,M,Centre Central Midfielder
1313,2021-04-16,21,4664,Hugo,Lloris,G,Goalkeeper
1314,2021-04-16,21,13796,Joe,Rodon,D,Centre Central Defender
1315,2021-04-16,21,4112,Eric,Dier,M,Centre Defensive Midfielder
1316,2021-04-16,21,4999,Heung-Min,Son,F,Left/Centre/Right Winger
1317,2021-04-16,21,3960,Harry,Kane,F,Centre Striker
1318,2021-04-16,21,11293,Serge,Aurier,D,Right Full Back
1319,2021-04-16,21,4549,Moussa,Sissoko,M,Left/Centre/Right Attacking Midfielder
1320,2021-04-12,36,11363,Matheus Fellipe,Costa Pereira,F,Left/Centre/Right Winger
1321,2021-04-12,36,4074,Matt,Phillips,M,Left/Right Winger
1322,2021-04-12,36,4331,Sam,Johnstone,G,Goalkeeper
1323,2021-04-12,36,4864,Conor,Townsend,D,Left Full Back
1324,2021-04-12,36,4725,Callum,Robinson,F,Left/Centre Striker
1325,2021-04-12,36,10428,Ainsley,Maitland-Niles,M,Left/Right Wing Back
1326,2021-04-12,36,10491,Darnell,Furlong,D,Right Full Back
1327,2021-04-12,36,15154,Dara,O'Shea,D,Central Defender
1328,2021-04-12,36,32796,Okay,Yokuslu,M,Centre Defensive Midfielder
1329,2021-04-12,36,5548,Mbaye,Diagne,F,Centre Striker
1330,2021-04-12,36,3312,Kyle,Bartley,D,Centre Central Defender
1331,2021-04-12,20,4617,James,Ward-Prowse,M,Centre Central Midfielder
1332,2021-04-12,20,3811,Nathan,Redmond,M,Left/Right Winger
1333,2021-04-12,20,2839,Theo,Walcott,F,Right Winger
1334,2021-04-12,20,8245,Danny,Ings,F,Centre Striker
1335,2021-04-12,20,12186,Stuart,Armstrong,M,Left Winger
1336,2021-04-12,20,13815,Kyle,Walker-Peters,D,Right Full Back
1337,2021-04-12,20,3170,Fraser,Forster,G,Goalkeeper
1338,2021-04-12,20,49610,Ibrahima,Diallo,M,Central Midfielder
1339,2021-04-12,20,20109,Jannik,Vestergaard,D,Centre Central Defender
1340,2021-04-12,20,2886,Ryan,Bertrand,D,Left Full Back
1341,2021-04-12,20,19589,Jan,Bednarek,D,Centre Central Defender
1342,2021-04-12,131,108751,Jakub,Moder,M,Centre Central Midfielder
1343,2021-04-12,131,4618,Adam,Lallana,M,Left/Centre/Right Attacking Midfielder
1344,2021-04-12,131,14538,Robert,Sánchez,G,Goalkeeper
1345,2021-04-12,131,22542,Pascal,Groß,M,Centre Central Midfielder
1346,2021-04-12,131,3452,Danny,Welbeck,F,Centre Striker
